OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Region,Country,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit,IsReturn,SalesOutlier,OrderMonth,OrderYear,OrderQuarter,DayOfWeek,ShippingDelayDays,ProfitMargin
ORD-100840,2024-04-07,2024-04-10,First Class,CUST-00500,Olivia Silva,Home Office,East,India,PRD-1030,Men's T-Shirt,Clothing,4,15.57,0.1,56.05,18.59,False,False,2024-04,2024,2024Q2,Sunday,3,0.33166815343443357
ORD-104869,2024-10-20,2024-10-21,Same Day,CUST-00588,Wei Wang,Home Office,South,Brazil,PRD-1046,Honey Jar,Grocery,-3,8.74,0.0,-26.22,-9.77,True,False,2024-10,2024,2024Q4,Sunday,1,0.37261632341723877
ORD-102542,2023-03-09,2023-03-13,First Class,CUST-00362,Robert Anderson,Corporate,West,UK,PRD-1028,Recliner Chair,Furniture,1,291.28,0.0,291.28,100.04,False,False,2023-03,2023,2023Q1,Thursday,4,0.3434496017577589
ORD-105815,2023-12-09,2023-12-12,First Class,CUST-00195,Priya Kim,Consumer,East,China,PRD-1016,Ballpoint Pen Box,Office Supplies,1,5.99,0.1,5.39,1.09,False,False,2023-12,2023,2023Q4,Saturday,3,0.20222634508348797
ORD-100982,2024-03-31,2024-04-04,Same Day,CUST-00773,Hans Martinez,Corporate,North,Canada,PRD-1044,Protein Bar Pack,Grocery,1,13.38,0.0,12.71,4.09,False,False,2024-03,2024,2024Q1,Sunday,4,0.3217938630999213
ORD-105487,2023-06-12,2023-06-16,First Class,CUST-00265,Susan Sharma,Consumer,West,UK,PRD-1010,A4 Paper Ream,Office Supplies,1,4.87,0.0,4.87,1.6,False,False,2023-06,2023,2023Q2,Monday,4,0.32854209445585214
ORD-103438,2024-02-04,2024-02-08,First Class,CUST-00276,John Moore,Home Office,East,South Korea,PRD-1048,Sparkling Water 12-pack,Grocery,5,9.93,0.0,49.65,16.94,False,False,2024-02,2024,2024Q1,Sunday,4,0.3411883182275932
ORD-101438,2023-11-24,2023-11-26,Same Day,CUST-00481,Barbara Wang,Consumer,West,UK,PRD-1037,Wool Sweater,Clothing,1,49.96,0.1,44.96,10.19,False,False,2023-11,2023,2023Q4,Friday,2,0.2266459074733096
ORD-104996,2023-08-05,2023-08-07,Same Day,CUST-00258,Barbara Tanaka,Home Office,West,Germany,PRD-1022,Sofa 3-Seater,Furniture,1,525.0,0.0,525.0,207.68,False,False,2023-08,2023,2023Q3,Saturday,2,0.39558095238095237
ORD-100202,2023-10-05,2023-10-11,Second Class,CUST-00267,David Muller,Home Office,East,Japan,PRD-1035,Formal Shirt,Clothing,2,32.3,0.0,64.6,26.87,False,False,2023-10,2023,2023Q4,Thursday,6,0.4159442724458205
ORD-101391,2024-11-11,2024-11-14,First Class,CUST-00367,Hans Jackson,Consumer,North,Canada,PRD-1031,Women's Jeans,Clothing,-1,43.71,0.2,-34.97,-2.38,True,False,2024-11,2024,2024Q4,Monday,3,0.06805833571632829
ORD-105090,2023-05-06,2023-05-09,First Class,CUST-00320,Carlos Thomas,Home Office,South,Mexico,PRD-1020,Bookshelf,Furniture,2,82.49,0.0,164.98,71.71,False,False,2023-05,2023,2023Q2,Saturday,3,0.434658746514729
ORD-103331,2024-06-08,2024-06-14,Standard Class,CUST-00609,Noah Rodriguez,Home Office,East,China,PRD-1014,Whiteboard 3x2ft,Office Supplies,4,33.57,0.15,114.14,24.93,False,False,2024-06,2024,2024Q2,Saturday,6,0.21841598037497809
ORD-102642,2023-05-22,2023-05-27,Second Class,CUST-00253,Sofia Dubois,Home Office,East,Japan,PRD-1048,Sparkling Water 12-pack,Grocery,4,8.62,0.0,34.48,10.2,False,False,2023-05,2023,2023Q2,Monday,5,0.29582366589327147
ORD-102156,2024-07-17,2024-07-23,Standard Class,CUST-00044,Jessica Garcia,Corporate,South,Brazil,PRD-1041,Olive Oil 1L,Grocery,2,12.13,0.1,21.83,7.44,False,False,2024-07,2024,2024Q3,Wednesday,6,0.34081539166284935
ORD-101607,2023-10-16,2023-10-20,First Class,CUST-00749,Sarah Miller,Corporate,North,Canada,PRD-1017,File Cabinet,Office Supplies,3,98.33,0.0,294.99,130.88,False,False,2023-10,2023,2023Q4,Monday,4,0.4436760568154852
ORD-100589,2024-12-20,2024-12-27,Standard Class,CUST-00257,Carlos Muller,Consumer,West,Spain,PRD-1048,Sparkling Water 12-pack,Grocery,1,10.65,0.1,9.59,3.17,False,False,2024-12,2024,2024Q4,Friday,7,0.3305526590198123
ORD-103040,2023-11-05,2023-11-06,Same Day,CUST-00349,Linda Wang,Corporate,North,Canada,PRD-1007,Mechanical Keyboard,Electronics,1,82.75,0.0,82.75,30.42,False,False,2023-11,2023,2023Q4,Sunday,1,0.36761329305135954
ORD-102812,2024-01-30,2024-02-03,First Class,CUST-00747,Marie Jackson,Home Office,North,Canada,PRD-1036,Yoga Pants,Clothing,1,29.3,0.0,29.3,12.53,False,False,2024-01,2024,2024Q1,Tuesday,4,0.4276450511945392
ORD-104095,2024-12-05,2024-12-07,Same Day,CUST-00571,Carlos Tanaka,Consumer,West,France,PRD-1021,Office Desk,Furniture,2,243.41,0.0,486.82,125.49,False,False,2024-12,2024,2024Q4,Thursday,2,0.25777494761924324
ORD-103777,2023-10-24,2023-10-26,Same Day,CUST-00031,Richard Dubois,Home Office,West,France,PRD-1034,Baseball Cap,Clothing,1,16.7,0.1,15.03,5.71,False,False,2023-10,2023,2023Q4,Tuesday,2,0.37990685296074517
ORD-102340,2024-09-18,2024-09-23,Second Class,CUST-00093,Patricia Davis,Consumer,North,USA,PRD-1035,Formal Shirt,Clothing,1,36.28,0.1,32.65,6.95,False,False,2024-09,2024,2024Q3,Wednesday,5,0.21286370597243492
ORD-100087,2023-11-04,2023-11-04,Same Day,CUST-00207,Robert Anderson,Corporate,South,Brazil,PRD-1029,TV Stand,Furniture,1,131.85,0.0,131.85,50.31,False,False,2023-11,2023,2023Q4,Saturday,0,0.3815699658703072
ORD-100168,2023-05-03,2023-05-04,Same Day,CUST-00086,Yuki Kim,Consumer,North,Canada,PRD-1038,Leather Belt,Clothing,1,21.54,0.0,21.54,7.8,False,False,2023-05,2023,2023Q2,Wednesday,1,0.36211699164345407
ORD-105884,2024-03-08,2024-03-12,First Class,CUST-00264,Ahmed Moore,Consumer,North,Canada,PRD-1006,Portable SSD 1TB,Electronics,2,105.33,0.2,168.53,33.97,False,False,2024-03,2024,2024Q1,Friday,4,0.20156648667892957
ORD-104930,2024-03-31,2024-04-04,Second Class,CUST-00379,Sarah Moore,Corporate,East,India,PRD-1015,Printer Ink Cartridge,Office Supplies,1,24.98,0.05,23.73,6.07,False,False,2024-03,2024,2024Q1,Sunday,4,0.2557943531394859
ORD-105116,2024-09-24,2024-09-29,Second Class,CUST-00597,Richard Tanaka,Home Office,East,India,PRD-1034,Baseball Cap,Clothing,5,18.76,0.15,79.73,11.43,False,False,2024-09,2024,2024Q3,Tuesday,5,0.14335883607174213
ORD-103905,2024-07-28,2024-07-30,First Class,CUST-00725,Joseph Lee,Consumer,South,Brazil,PRD-1028,Recliner Chair,Furniture,2,332.24,0.1,598.03,169.23,False,False,2024-07,2024,2024Q3,Sunday,2,0.2829791147601291
ORD-102564,2024-03-13,2024-03-14,Same Day,CUST-00214,Barbara Thomas,Home Office,North,USA,PRD-1011,Stapler,Office Supplies,5,7.13,0.05,33.87,12.49,False,False,2024-03,2024,2024Q1,Wednesday,1,0.3687629170357249
ORD-104292,2024-01-10,2024-01-18,Standard Class,CUST-00401,Yuki Jackson,Consumer,East,South Korea,PRD-1041,Olive Oil 1L,Grocery,1,10.99,0.0,10.99,4.68,False,False,2024-01,2024,2024Q1,Wednesday,8,0.4258416742493175
ORD-100140,2023-03-26,2023-03-28,First Class,CUST-00146,Marie Dubois,Home Office,East,China,PRD-1003,Noise Cancelling Headphones,Electronics,3,130.77,0.15,333.46,60.02,False,False,2023-03,2023,2023Q1,Sunday,2,0.17999160319078752
ORD-105848,2024-07-15,2024-07-19,First Class,CUST-00767,Sofia Khan,Consumer,East,Japan,PRD-1045,Pasta 500g,Grocery,2,2.62,0.0,5.24,2.15,False,False,2024-07,2024,2024Q3,Monday,4,0.41030534351145037
ORD-104096,2023-02-07,2023-02-13,Second Class,CUST-00606,Hans Garcia,Corporate,South,Brazil,PRD-1027,Wardrobe,Furniture,4,338.54,0.0,1354.16,449.62,False,True,2023-02,2023,2023Q1,Tuesday,6,0.3320287115259644
ORD-105089,2023-12-15,2023-12-20,Second Class,CUST-00391,Richard Williams,Consumer,South,Mexico,PRD-1025,Coffee Table,Furniture,4,115.65,0.0,462.6,137.4,False,False,2023-12,2023,2023Q4,Friday,5,0.29701686121919585
ORD-101776,2023-02-13,2023-02-15,First Class,CUST-00625,Yuki Brown,Home Office,East,South Korea,PRD-1043,Green Tea Box,Grocery,3,4.17,0.0,12.51,3.57,False,False,2023-02,2023,2023Q1,Monday,2,0.2853717026378897
ORD-100372,2024-07-20,2024-07-23,First Class,CUST-00746,Ahmed Muller,Consumer,North,USA,PRD-1024,Bar Stool,Furniture,2,55.0,0.0,110.0,40.98,False,False,2024-07,2024,2024Q3,Saturday,3,0.3725454545454545
ORD-103930,2024-04-21,2024-04-28,Standard Class,CUST-00434,Karen Williams,Consumer,East,South Korea,PRD-1049,Dark Chocolate Bar,Grocery,1,3.68,0.1,3.31,0.66,False,False,2024-04,2024,2024Q2,Sunday,7,0.19939577039274925
ORD-101437,2024-07-25,2024-07-26,Same Day,CUST-00213,David Lee,Consumer,North,USA,PRD-1011,Stapler,Office Supplies,1,7.8,0.15,6.63,1.34,False,False,2024-07,2024,2024Q3,Thursday,1,0.20211161387631976
ORD-101534,2023-05-03,2023-05-06,First Class,CUST-00679,Noah Davis,Consumer,North,USA,PRD-1044,Protein Bar Pack,Grocery,4,12.15,0.0,48.6,15.67,False,False,2023-05,2023,2023Q2,Wednesday,3,0.32242798353909463
ORD-105128,2024-02-08,2024-02-14,Standard Class,CUST-00563,Robert Wilson,Corporate,South,Mexico,PRD-1013,Desk Organizer,Office Supplies,1,14.64,0.0,14.64,5.76,False,False,2024-02,2024,2024Q1,Thursday,6,0.39344262295081966
ORD-105162,2024-07-26,2024-08-03,Standard Class,CUST-00280,Sofia Davis,Consumer,North,Canada,PRD-1030,Men's T-Shirt,Clothing,2,16.0,0.0,32.0,11.45,False,False,2024-07,2024,2024Q3,Friday,8,0.3578125
ORD-102430,2024-08-21,2024-08-23,First Class,CUST-00552,Jennifer Wilson,Corporate,West,France,PRD-1018,Ergonomic Chair,Office Supplies,3,190.88,0.0,572.64,247.62,False,False,2024-08,2024,2024Q3,Wednesday,2,0.4324182732606874
ORD-102245,2024-03-02,2024-03-06,Second Class,CUST-00208,Susan Muller,Consumer,South,Mexico,PRD-1048,Sparkling Water 12-pack,Grocery,6,10.08,0.0,60.48,25.13,False,False,2024-03,2024,2024Q1,Saturday,4,0.41550925925925924
ORD-101624,2024-01-10,2024-01-15,Second Class,CUST-00742,Jennifer Johnson,Corporate,West,Germany,PRD-1028,Recliner Chair,Furniture,2,323.69,0.0,647.38,180.57,False,False,2024-01,2024,2024Q1,Wednesday,5,0.27892427940313264
ORD-105039,2024-12-08,2024-12-11,First Class,CUST-00136,Michael Johnson,Consumer,West,France,PRD-1019,Standing Desk,Office Supplies,3,326.73,0.05,931.18,247.83,False,False,2024-12,2024,2024Q4,Sunday,3,0.26614618011555236
ORD-105977,2024-03-06,2024-03-08,First Class,CUST-00182,Karen Muller,Corporate,South,Mexico,PRD-1028,Recliner Chair,Furniture,1,322.51,0.05,306.38,77.2,False,False,2024-03,2024,2024Q1,Wednesday,2,0.25197467197597756
ORD-105479,2024-09-06,2024-09-08,Same Day,CUST-00455,Fatima Williams,Home Office,South,Argentina,PRD-1034,Baseball Cap,Clothing,5,18.5,0.0,92.5,23.64,False,False,2024-09,2024,2024Q3,Friday,2,0.2555675675675676
ORD-104279,2023-01-02,2023-01-04,First Class,CUST-00576,Thomas Muller,Corporate,East,Japan,PRD-1047,Granola Cereal,Grocery,2,5.17,0.0,10.34,2.89,False,False,2023-01,2023,2023Q1,Monday,2,0.27949709864603484
ORD-105256,2024-03-05,2024-03-10,Second Class,CUST-00270,Priya Williams,Home Office,South,Mexico,PRD-1016,Ballpoint Pen Box,Office Supplies,1,6.29,0.0,6.29,1.87,False,False,2024-03,2024,2024Q1,Tuesday,5,0.2972972972972973
ORD-105164,2023-09-19,2023-09-22,First Class,CUST-00629,Joseph Silva,Corporate,East,China,PRD-1013,Desk Organizer,Office Supplies,1,13.99,0.0,13.99,4.18,False,False,2023-09,2023,2023Q3,Tuesday,3,0.2987848463187991
ORD-105617,2024-12-19,2024-12-23,First Class,CUST-00812,Noah Taylor,Home Office,North,USA,PRD-1009,Power Bank 20000mAh,Electronics,2,45.56,0.0,91.12,40.83,False,False,2024-12,2024,2024Q4,Thursday,4,0.44809043020193146
ORD-101007,2024-01-01,2024-01-05,First Class,CUST-00730,Karen Wilson,Consumer,South,Brazil,PRD-1008,27-inch Monitor,Electronics,3,250.3,0.0,750.9,245.89,False,False,2024-01,2024,2024Q1,Monday,4,0.32746038087628176
ORD-104259,2024-12-04,2024-12-06,First Class,CUST-00712,Priya Muller,Corporate,North,Canada,PRD-1048,Sparkling Water 12-pack,Grocery,1,10.6,0.0,10.6,4.21,False,False,2024-12,2024,2024Q4,Wednesday,2,0.39716981132075474
ORD-102454,2023-07-17,2023-07-23,Second Class,CUST-00639,Fatima Anderson,Corporate,East,India,PRD-1001,Bluetooth Speaker,Electronics,-1,41.67,0.15,-35.42,-9.98,True,False,2023-07,2023,2023Q3,Monday,6,0.28176171654432525
ORD-105051,2024-12-02,2024-12-09,Standard Class,CUST-00468,Noah Patel,Corporate,North,Canada,PRD-1030,Men's T-Shirt,Clothing,1,16.9,0.2,13.52,0.85,False,False,2024-12,2024,2024Q4,Monday,7,0.0628698224852071
ORD-101427,2024-11-07,2024-11-09,First Class,CUST-00123,Marie Thomas,Home Office,West,Germany,PRD-1004,4K Webcam,Electronics,1,74.07,0.2,59.26,16.18,False,False,2024-11,2024,2024Q4,Thursday,2,0.2730340870739116
ORD-102148,2024-03-03,2024-03-11,Standard Class,CUST-00362,Robert Anderson,Corporate,West,Germany,PRD-1012,Sticky Notes Pack,Office Supplies,4,3.56,0.0,14.24,6.01,False,False,2024-03,2024,2024Q1,Sunday,8,0.4220505617977528
ORD-105478,2024-05-06,2024-05-10,First Class,CUST-00788,Linda Sharma,Home Office,East,China,PRD-1008,27-inch Monitor,Electronics,1,259.17,0.2,207.34,58.72,False,False,2024-05,2024,2024Q2,Monday,4,0.28320632777081123
ORD-101052,2023-02-06,2023-02-07,Same Day,CUST-00508,Jessica Dubois,Corporate,West,Germany,PRD-1003,Noise Cancelling Headphones,Electronics,5,128.34,0.2,513.36,158.07,False,False,2023-02,2023,2023Q1,Monday,1,0.3079125759700794
ORD-100412,2024-03-04,2024-03-06,Same Day,CUST-00299,Sarah Kim,Home Office,East,China,PRD-1045,Pasta 500g,Grocery,1,2.51,0.05,2.38,0.87,False,False,2024-03,2024,2024Q1,Monday,2,0.365546218487395
ORD-105611,2024-01-10,2024-01-12,Same Day,CUST-00043,David Patel,Corporate,North,Canada,PRD-1043,Green Tea Box,Grocery,2,4.9,0.0,9.8,2.52,False,False,2024-01,2024,2024Q1,Wednesday,2,0.2571428571428571
ORD-102986,2023-11-20,2023-11-24,First Class,CUST-00759,William Kim,Consumer,North,Canada,PRD-1024,Bar Stool,Furniture,2,51.47,0.0,102.94,42.1,False,False,2023-11,2023,2023Q4,Monday,4,0.40897610258402955
ORD-103150,2023-05-16,2023-05-18,Same Day,CUST-00580,Ahmed Anderson,Home Office,East,South Korea,PRD-1017,File Cabinet,Office Supplies,3,94.03,0.0,282.09,124.93,False,False,2023-05,2023,2023Q2,Tuesday,2,0.44287284200078
ORD-100049,2024-10-16,2024-10-16,Same Day,CUST-00732,Barbara Jones,Home Office,West,UK,PRD-1038,Leather Belt,Clothing,1,24.44,0.05,23.22,8.04,False,False,2024-10,2024,2024Q4,Wednesday,0,0.3462532299741602
ORD-104524,2023-02-21,2023-02-22,Same Day,CUST-00362,Robert Anderson,Corporate,West,Spain,PRD-1031,Women's Jeans,Clothing,1,35.29,0.0,35.29,10.26,False,False,2023-02,2023,2023Q1,Tuesday,1,0.2907339189572117
ORD-102931,2023-10-02,2023-10-04,First Class,CUST-00656,Priya Davis,Consumer,East,South Korea,PRD-1006,Portable SSD 1TB,Electronics,1,101.1,0.0,101.1,32.0,False,False,2023-10,2023,2023Q4,Monday,2,0.31651829871414444
ORD-103901,2023-04-20,2023-04-22,Same Day,CUST-00687,Ahmed Williams,Consumer,South,Argentina,PRD-1016,Ballpoint Pen Box,Office Supplies,1,5.62,0.0,5.62,1.52,False,False,2023-04,2023,2023Q2,Thursday,2,0.2704626334519573
ORD-100647,2024-05-14,2024-05-20,Second Class,CUST-00457,Richard Thomas,Corporate,East,India,PRD-1049,Dark Chocolate Bar,Grocery,2,3.84,0.0,7.68,2.68,False,False,2024-05,2024,2024Q2,Tuesday,6,0.34895833333333337
ORD-100721,2023-06-21,2023-06-27,Second Class,CUST-00386,Wei Lee,Corporate,East,India,PRD-1024,Bar Stool,Furniture,2,46.85,0.0,93.7,26.87,False,False,2023-06,2023,2023Q2,Wednesday,6,0.2867662753468517
ORD-105031,2024-06-19,2024-06-23,Second Class,CUST-00095,Olivia Williams,Corporate,North,USA,PRD-1015,Printer Ink Cartridge,Office Supplies,1,25.94,0.0,25.94,9.35,False,False,2024-06,2024,2024Q2,Wednesday,4,0.36044718581341556
ORD-101356,2024-03-14,2024-03-17,First Class,CUST-00536,Hans Johnson,Corporate,East,China,PRD-1046,Honey Jar,Grocery,5,8.06,0.0,40.3,16.75,False,False,2024-03,2024,2024Q1,Thursday,3,0.4156327543424318
ORD-103805,2024-11-26,2024-12-02,Standard Class,CUST-00090,Mary Brown,Home Office,South,Mexico,PRD-1000,Wireless Mouse,Electronics,1,19.8,0.05,18.81,6.21,False,False,2024-11,2024,2024Q4,Tuesday,6,0.33014354066985646
ORD-103912,2024-11-12,2024-11-20,Standard Class,CUST-00302,Ahmed Williams,Corporate,North,USA,PRD-1010,A4 Paper Ream,Office Supplies,2,5.55,0.0,11.1,3.5,False,False,2024-11,2024,2024Q4,Tuesday,8,0.3153153153153153
ORD-102511,2024-12-11,2024-12-14,First Class,CUST-00534,Jessica Wang,Home Office,South,Brazil,PRD-1030,Men's T-Shirt,Clothing,2,17.05,0.05,32.4,12.53,False,False,2024-12,2024,2024Q4,Wednesday,3,0.3867283950617284
ORD-100781,2023-05-10,2023-05-16,Standard Class,CUST-00216,Priya Lee,Corporate,West,Spain,PRD-1015,Printer Ink Cartridge,Office Supplies,2,23.66,0.0,47.32,19.76,False,False,2023-05,2023,2023Q2,Wednesday,6,0.4175824175824176
ORD-105299,2023-06-14,2023-06-20,Second Class,CUST-00625,Yuki Brown,Home Office,East,Japan,PRD-1039,Sneakers,Clothing,2,67.57,0.0,135.14,46.43,False,False,2023-06,2023,2023Q2,Wednesday,6,0.34356963149326625
ORD-105843,2024-09-01,2024-09-03,Same Day,CUST-00267,David Muller,Home Office,East,China,PRD-1038,Leather Belt,Clothing,1,24.18,0.0,24.18,9.16,False,False,2024-09,2024,2024Q3,Sunday,2,0.37882547559966917
ORD-104972,2023-08-30,2023-09-03,First Class,CUST-00037,Fatima Silva,Corporate,North,Canada,PRD-1031,Women's Jeans,Clothing,1,38.17,0.0,38.17,12.85,False,False,2023-08,2023,2023Q3,Wednesday,4,0.33665182080167666
ORD-103836,2024-11-03,2024-11-03,Same Day,CUST-00822,Jessica Dubois,Consumer,South,Argentina,PRD-1026,Bed Frame Queen,Furniture,6,336.65,0.15,1716.91,370.97,False,True,2024-11,2024,2024Q4,Sunday,0,0.2160684019546744
ORD-100633,2023-05-22,2023-05-26,First Class,CUST-00101,Richard Dubois,Corporate,South,Mexico,PRD-1016,Ballpoint Pen Box,Office Supplies,4,5.54,0.0,22.16,6.05,False,False,2023-05,2023,2023Q2,Monday,4,0.273014440433213
ORD-104216,2024-03-01,2024-03-04,First Class,CUST-00427,Priya Garcia,Home Office,North,Canada,PRD-1049,Dark Chocolate Bar,Grocery,5,3.81,0.0,19.05,5.16,False,False,2024-03,2024,2024Q1,Friday,3,0.27086614173228346
ORD-104394,2023-05-19,2023-05-24,Second Class,CUST-00591,Sofia Rodriguez,Home Office,South,Argentina,PRD-1012,Sticky Notes Pack,Office Supplies,1,3.17,0.0,3.17,1.11,False,False,2023-05,2023,2023Q2,Friday,5,0.35015772870662465
ORD-100577,2024-07-24,2024-07-26,Same Day,CUST-00820,Jennifer Sharma,Home Office,East,South Korea,PRD-1033,Winter Jacket,Clothing,6,111.58,0.0,669.48,202.41,False,False,2024-07,2024,2024Q3,Wednesday,2,0.30233912887614267
ORD-101642,2023-02-12,2023-02-12,Same Day,CUST-00092,Karen Davis,Consumer,North,USA,PRD-1024,Bar Stool,Furniture,2,45.65,0.2,73.04,5.64,False,False,2023-02,2023,2023Q1,Sunday,0,0.07721796276013142
ORD-100372,2024-07-20,2024-07-27,Standard Class,CUST-00746,Ahmed Muller,Consumer,North,USA,PRD-1029,TV Stand,Furniture,3,143.2,0.0,429.6,174.29,False,False,2024-07,2024,2024Q3,Saturday,7,0.4057029795158286
ORD-100726,2024-12-05,2024-12-11,Second Class,CUST-00215,Mary Garcia,Corporate,North,USA,PRD-1033,Winter Jacket,Clothing,5,111.68,0.0,558.4,166.01,False,False,2024-12,2024,2024Q4,Thursday,6,0.2972958452722063
ORD-101835,2024-04-18,2024-04-24,Standard Class,CUST-00017,Marie Wilson,Home Office,West,UK,PRD-1008,27-inch Monitor,Electronics,3,253.67,0.0,761.01,326.61,False,False,2024-04,2024,2024Q2,Thursday,6,0.42917964284306387
ORD-100282,2023-08-22,2023-08-30,Standard Class,CUST-00390,James Sharma,Home Office,East,Japan,PRD-1036,Yoga Pants,Clothing,2,27.22,0.0,54.44,18.2,False,False,2023-08,2023,2023Q3,Tuesday,8,0.334313005143277
ORD-101754,2023-01-29,2023-02-05,Standard Class,CUST-00774,Linda Taylor,Consumer,South,Mexico,PRD-1031,Women's Jeans,Clothing,2,34.03,0.05,64.66,13.97,False,False,2023-01,2023,2023Q1,Sunday,7,0.21605320136096506
ORD-102877,2024-09-07,2024-09-09,Same Day,CUST-00021,Jennifer Taylor,Corporate,North,USA,PRD-1031,Women's Jeans,Clothing,1,44.33,0.0,44.33,18.06,False,False,2024-09,2024,2024Q3,Saturday,2,0.40739905256034287
ORD-105324,2024-11-28,2024-12-03,Second Class,CUST-00608,Yuki Sharma,Corporate,South,Argentina,PRD-1019,Standing Desk,Office Supplies,3,315.63,0.0,946.89,361.8,False,False,2024-11,2024,2024Q4,Thursday,5,0.38209295694325635
ORD-104029,2023-03-04,2023-03-05,Same Day,CUST-00125,Patricia Muller,Consumer,South,Argentina,PRD-1034,Baseball Cap,Clothing,3,15.44,0.05,44.0,13.83,False,False,2023-03,2023,2023Q1,Saturday,1,0.31431818181818183
ORD-101893,2024-12-26,2024-12-28,First Class,CUST-00779,Marie Brown,Corporate,North,USA,PRD-1004,4K Webcam,Electronics,3,77.94,0.05,222.13,58.35,False,False,2024-12,2024,2024Q4,Thursday,2,0.2626840138657543
ORD-104154,2023-02-13,2023-02-19,Standard Class,CUST-00348,William Jackson,Consumer,West,Spain,PRD-1002,USB-C Hub,Electronics,1,24.22,0.0,24.22,10.79,False,False,2023-02,2023,2023Q1,Monday,6,0.44549958711808424
ORD-102131,2023-12-22,2023-12-28,Second Class,CUST-00535,Carlos Davis,Corporate,West,France,PRD-1021,Office Desk,Furniture,2,220.49,0.0,440.98,182.16,False,False,2023-12,2023,2023Q4,Friday,6,0.4130799582747517
ORD-103848,2024-04-29,2024-05-01,Same Day,CUST-00252,Hans Wilson,Consumer,South,Argentina,PRD-1006,Portable SSD 1TB,Electronics,1,108.8,0.0,108.8,42.37,False,False,2024-04,2024,2024Q2,Monday,2,0.3894301470588235
ORD-103927,2023-10-12,2023-10-13,Same Day,CUST-00313,Fatima Thomas,Home Office,East,China,PRD-1039,Sneakers,Clothing,1,72.42,0.0,72.42,25.36,False,False,2023-10,2023,2023Q4,Thursday,1,0.35017950842308754
ORD-105935,2024-05-31,2024-06-07,Standard Class,CUST-00409,Linda Khan,Corporate,East,India,PRD-1047,Granola Cereal,Grocery,1,6.18,0.15,5.25,1.34,False,False,2024-05,2024,2024Q2,Friday,7,0.25523809523809526
ORD-100766,2023-11-04,2023-11-08,First Class,CUST-00673,Hans Sharma,Home Office,South,Brazil,PRD-1002,USB-C Hub,Electronics,3,27.2,0.0,81.6,30.34,False,False,2023-11,2023,2023Q4,Saturday,4,0.3718137254901961
ORD-101867,2023-09-29,2023-09-29,Same Day,CUST-00140,Liam Miller,Home Office,South,Mexico,PRD-1040,Organic Coffee Beans 1kg,Grocery,4,14.37,0.0,57.48,25.28,False,False,2023-09,2023,2023Q3,Friday,0,0.4398051496172582
ORD-100620,2023-04-26,2023-04-30,First Class,CUST-00204,Elizabeth Thomas,Corporate,West,Germany,PRD-1004,4K Webcam,Electronics,1,62.36,0.2,49.89,9.04,False,False,2023-04,2023,2023Q2,Wednesday,4,0.18119863700140307
ORD-102766,2023-03-03,2023-03-07,Second Class,CUST-00291,Emma Patel,Home Office,South,Argentina,PRD-1038,Leather Belt,Clothing,4,20.77,0.15,70.62,22.15,False,False,2023-03,2023,2023Q1,Friday,4,0.3136505239308977
ORD-105971,2024-02-18,2024-02-25,Standard Class,CUST-00524,Hans Wilson,Home Office,East,China,PRD-1021,Office Desk,Furniture,1,216.29,0.05,205.48,65.78,False,False,2024-02,2024,2024Q1,Sunday,7,0.3201284796573876
ORD-103312,2023-02-22,2023-03-01,Standard Class,CUST-00004,Michael Muller,Home Office,East,China,PRD-1009,Power Bank 20000mAh,Electronics,6,35.65,0.05,203.2,45.3,False,False,2023-02,2023,2023Q1,Wednesday,7,0.22293307086614172
ORD-105587,2024-10-06,2024-10-13,Standard Class,CUST-00115,Sarah Muller,Corporate,North,Canada,PRD-1025,Coffee Table,Furniture,2,127.88,0.05,242.97,76.01,False,False,2024-10,2024,2024Q4,Sunday,7,0.3128369757583241
ORD-102659,2024-08-16,2024-08-23,Standard Class,CUST-00004,Michael Muller,Home Office,East,South Korea,PRD-1028,Recliner Chair,Furniture,3,338.79,0.0,1016.37,348.1,False,True,2024-08,2024,2024Q3,Friday,7,0.3424933833151313
ORD-101784,2024-05-19,2024-05-25,Standard Class,CUST-00255,William Miller,Corporate,North,USA,PRD-1004,4K Webcam,Electronics,1,71.76,0.1,64.58,17.24,False,False,2024-05,2024,2024Q2,Sunday,6,0.26695571384329514
ORD-103957,2024-12-04,2024-12-12,Standard Class,CUST-00653,Fatima Williams,Home Office,West,UK,PRD-1008,27-inch Monitor,Electronics,1,286.49,0.0,286.49,84.59,False,False,2024-12,2024,2024Q4,Wednesday,8,0.2952633599776607
ORD-100754,2023-05-12,2023-05-14,Same Day,CUST-00505,Ahmed Dubois,Home Office,East,India,PRD-1047,Granola Cereal,Grocery,2,5.4,0.0,10.8,2.79,False,False,2023-05,2023,2023Q2,Friday,2,0.2583333333333333
ORD-104191,2023-11-27,2023-12-02,Second Class,CUST-00689,Elizabeth Williams,Home Office,North,USA,PRD-1036,Yoga Pants,Clothing,4,27.92,0.1,100.51,27.97,False,False,2023-11,2023,2023Q4,Monday,5,0.2782807680827778
